rf_label,Mean Torque_L,Std Torque_L,Max Torque_L,Min Torque_L,RMS Torque_L,Mean Torque_R,Std Torque_R,Max Torque_R,Min Torque_R,RMS Torque_R,Mean Torque_sum,Std Torque_sum,Max Torque_sum,Min Torque_sum,RMS Torque_sum,Mean Torque_diff,Std Torque_diff,Max Torque_diff,Min Torque_diff,RMS Torque_diff,Mean Torque_L_roc,Std Torque_L_roc,Max Torque_L_roc,Min Torque_L_roc,RMS Torque_L_roc,Mean Torque_R_roc,Std Torque_R_roc,Max Torque_R_roc,Min Torque_R_roc,RMS Torque_R_roc
2.0,7.048865637451988,0.3686424734020403,7.720644138365245,6.4960612616142965,7.05849871063581,7.574304291788238,0.1522983417010042,7.907441160389111,7.337203746795895,7.575835286586331,14.623169929240223,0.225292872901743,15.05784788516114,14.38792258719898,14.624905321335106,0.5254386543362499,0.5171336747702462,1.4113798987748147,-0.3834403915693505,0.7372333531874883,-0.039696873588511,0.0072872074533139,-0.0294787956847324,-0.0481965470320204,0.0403601928287001,0.0183676254488026,0.0076621419211493,0.0383488830188554,0.0112560405647679,0.0199017105658618
2.0,5.829599889332643,0.399011804652387,6.462641203959519,5.122146863922549,5.843239280566826,8.806544740799326,0.5367830328033912,9.667537180504402,7.948088647385386,8.822888772732313,14.63614463013197,0.1401854752332905,14.8064632546475,14.410729851344904,14.636815965284502,2.976944851466683,0.9354362199790742,4.5453903165818526,1.4854474434258664,3.120455346631759,-0.0429348249278671,0.0046065231407341,-0.0334200576547774,-0.0506757391716758,0.0431812372105376,0.0550030006286028,0.0068957640276904,0.0628712760258647,0.0406474869962742,0.0554335786295244
2.0,4.186249246993801,0.6188716714599025,5.07157945284293,2.8935749256491814,4.231747263683376,9.488300731116391,0.5591015807121997,9.93103281944622,7.960112032656526,9.50475908909104,13.674549978110193,1.148108464521426,14.779050659199696,10.853686958305708,13.7226626479754,5.302051484122591,0.2702598754442867,5.587125487282858,4.635891753513838,5.308934953506374,-0.0696428730710427,0.0255734520930471,-0.047688185992615,-0.1269176406880814,0.0741898323326367,-0.0533570358702461,0.0781688953824591,0.0399340258523661,-0.2161761774511488,0.0946432748914182
3.0,0.9017090615232812,0.944907651251332,2.762340173990649,-0.1729657651030471,1.3061124381256406,3.2992110090379327,2.553639398833244,7.730181747004127,-0.190313233150576,4.172033971749332,4.200920070561214,3.493269349171398,10.492521920994776,-0.3632789982536231,5.463575769137315,2.397501947514652,1.620160038845875,4.9678415730134775,-0.0173474680475289,2.893602277406073,-0.0958293965860071,0.047097380035783,-0.0079607707079463,-0.1452292302496591,0.1067775091312454,-0.2547007895564719,0.0717427258114408,-0.0922943145180355,-0.3322606551647062,0.2646120006869412
4.0,-0.0981427325943593,0.0484098764555448,-0.0404195724750042,-0.1793460325901069,0.1094326829586528,-0.3731947245683019,0.1151502173426053,-0.1520459452754023,-0.5180955579015517,0.3905558538796468,-0.4713374571626613,0.1390564241540931,-0.2567483571919813,-0.6630321895426907,0.4914221073813089,-0.2750519919739426,0.1089471811772001,-0.0473435333588232,-0.3959795994382838,0.2958430100159398,0.0021332297870771,0.0069872630836487,0.0109901384124991,-0.0089800516853889,0.007305649507374,0.0011958527460991,0.0271365859860763,0.0194239379461891,-0.0785682067466282,0.0271629225741647
4.0,-0.5949233980171205,0.4340508055960557,-0.1140824856128521,-1.5469730482298585,0.7364332633353969,-0.0548930179279265,0.0423738458005481,-0.0023211646819702,-0.1357577490743757,0.0693454124305587,-0.649816415945047,0.4514626427014445,-0.236023625270472,-1.672441122047929,0.7912521040645886,0.540030380089194,0.4202056300646804,1.4215049744117876,-0.0216752634615235,0.6842554953797115,-0.0450709573847899,0.0277729650446521,-0.0093800736962731,-0.0900033074204165,0.0529408045552107,0.0008305584830416,0.0094409089815741,0.0162881962010265,-0.0107145772170779,0.0094773725152133
5.0,-2.3554666292761235,0.268896074196283,-1.637023521957979,-2.559541706087341,2.370765306889654,0.4590743599283006,0.6245152113645589,1.831416713288428,-0.1349106018575242,0.7750925861916748,-1.8963922693478228,0.5183719697524259,-0.6789608909491935,-2.4324465058395064,1.9659636665684328,2.814540989204424,0.8099007327214707,4.341794317526048,1.506716125550123,2.928750617033583,-0.0301063923752425,0.0360208136737409,0.0076602173053852,-0.0900504737281207,0.0469456481430433,0.061152649597078,0.0465220161434672,0.1228455715364547,-0.0048393225897856,0.0768371299489774
5.0,-2.26113745086637,0.2002397080351082,-1.9266374693050683,-2.511246007843776,2.2699864564319445,3.19535213909532,0.5732909371699151,3.883459139374488,1.9516876524280709,3.246373020997772,0.934214688228949,0.763220046407369,1.95682167006942,-0.5594237247029561,1.206342373847814,5.456489589961691,0.3937156834471079,5.810096608679556,4.462799029559098,5.470675523621606,0.0182418792166422,0.0088742948397112,0.0281730376621265,-0.000733772893406,0.0202859376479543,0.0641263258151894,0.0337410218686173,0.1202709391396434,0.024474921587664,0.0724613153295904
5.0,-1.7395259143359212,0.0688977701648962,-1.6687526780972242,-1.908222422233631,1.7408898039163527,4.729212238773254,0.6569736466335663,6.09403780979865,3.908979345791922,4.77462697723432,2.989686324437332,0.6927229751749845,4.330175181842609,2.000756923558292,3.068890587633076,6.468738153109174,0.6267833994883077,7.85790043775469,5.817201768025553,6.499033060645592,0.0050867137921571,0.0113911824269396,0.0187187445071534,-0.0122067092306963,0.0124753234141299,0.069080583450755,0.0320696977714994,0.1228835171855546,0.0255202064174344,0.0761616210768392
5.0,-2.3693330636228094,0.493282307920048,-1.7769625375147995,-3.390508681601176,2.42013772370152,8.22538611419542,1.196880310012551,10.27131435024494,6.219186190358929,8.312009336140967,5.856053050572612,0.7236692647275308,6.880805668643763,4.442223652844129,5.900597811733323,10.594719177818227,1.6816666194267076,13.661823031846115,7.996148727873729,10.727351820264095,-0.0508326891764104,0.0253594160035366,-0.0130999095587589,-0.0891892252457657,0.0568072378218303,0.1305398918889465,0.0040379298933849,0.1422588114163385,0.1251483805602795,0.1306023286630133
5.0,-4.749715015303576,0.7098527329672945,-3.480809634714255,-5.959278169004941,4.802466411033126,11.940832427897094,0.67890776940606,12.67209708740472,10.41515973182722,11.960116840168356,7.191117412593519,0.4655599460188183,7.636773212796266,5.752671006895206,7.206172056303037,16.69054744320067,1.3087655482877951,17.994909475566942,13.895969366541475,16.741781303496875,-0.0802740464813676,0.0094819642867505,-0.0660764108202967,-0.0922569144713651,0.0808321111021355,0.0450198383017252,0.1069854839940694,0.1462550046033133,-0.2001495429123263,0.1160718726744717
3.0,-7.014890002847025,0.417462430224571,-6.0517152774648535,-7.418591891242559,7.0273008070447744,5.676022085015939,3.616944416438906,11.486932897837692,0.3662621159676327,6.730491335793939,-1.3388679178310858,3.989003885049015,5.435217620372838,-6.768842373162753,4.207697624156646,12.690912087862966,3.2559133264844498,17.538648175302544,7.501366605098019,13.101916699912472,-0.0367445725039201,0.0498469816872598,0.0603029282278946,-0.0929850794389341,0.0619264498564697,-0.354552720622891,0.0860345204894446,-0.1765309094196565,-0.4586089861107894,0.3648418430182351
4.0,-5.575553530567286,0.9015250320087322,-4.232795946578762,-7.068109947283324,5.64796817940396,-0.3280847012674739,0.1589931887917566,0.2106279622153581,-0.4813604206859946,0.3645797653298092,-5.90363823183476,0.8611412578914295,-4.491632040457648,-6.973238821915677,5.966113361177769,5.247468829299812,0.9666892824471572,7.278737909498682,3.9739598526998767,5.335767731383306,0.0906971419547382,0.0173824471089236,0.1100416092521019,0.0503545043764175,0.0923478263212105,-0.0195343190577036,0.0487628707935745,0.0152398388338961,-0.1556341537522745,0.0525300598617497
4.0,-4.031424049780073,0.0496955837773267,-3.9250709676619953,-4.18780709968115,4.031730338228504,-0.0791828920183004,0.0964512244576686,0.025847533732548,-0.249982380249264,0.1247909014622676,-4.110606941798373,0.1289298537479069,-3.914313413232899,-4.437789479930414,4.112628397648932,3.952241157761772,0.0831989922129413,4.06754224868903,3.832303317677401,3.953116775584976,0.0096164055911489,0.014684593412533,0.0449888468976125,-0.0067806452695347,0.0175531347680375,0.0084248015096244,0.0062208822429776,0.015613729171465,-0.0057141882022129,0.0104726623337891
5.0,-2.901587368569147,0.6918469641414701,-1.6804815093745509,-3.893959994414065,2.982928339607205,-0.0976546929191723,0.1041178958447062,0.2084482771017854,-0.2185329340050234,0.1427479431875183,-2.99924206148832,0.7108375954176526,-1.4720332322727654,-3.890163022571405,3.08232753458484,2.8039326756499747,0.688255351591722,3.897756966256725,1.885337647572654,2.8871671026409738,0.0701434205714826,0.0167184540819679,0.085819226970484,0.0311109732479302,0.0721082946432569,0.0061778350835215,0.0276105477800535,0.080665911895573,-0.0152459123508242,0.0282932499906569
5.0,-0.941572031098305,0.2695036402420379,-0.7150013108869266,-1.605081702257615,0.9793825104882652,2.47522512723969,1.3679531606908322,4.811686659507168,0.2991273508381895,2.8280797867745484,1.5336530961413848,1.6061295430457223,4.02539757264576,-1.3059543514194254,2.2207530093075,3.416797158337995,1.143767465375386,5.597975746368576,1.9042090530958045,3.6031523470535953,0.0279435132035357,0.0303580742651498,0.0753998071169359,-0.0118447162820884,0.0412607877196319,0.1438511994501682,0.0164293876025643,0.1569667517635329,0.090679073736404,0.1447863680055804
5.0,-0.1991606291111167,0.6169721400766426,0.9689549993193696,-0.8197799450491556,0.6483205825968262,7.089181930425548,1.1516697792053063,8.800317082920692,4.96843071848693,7.182119723522221,6.890021301314431,1.7397262016066397,9.769272082240064,4.171307541527702,7.10626771161369,7.288342559536665,0.6223733183342913,7.831362083601323,5.765553895446158,7.314867450099687,0.0548513776931492,0.0401723787652741,0.1055801573640341,-0.0108340900978203,0.0679889229985088,0.1246447007316726,0.0241438587694153,0.1567440589797621,0.0870468502189414,0.1269615191180607
2.0,1.5249511831675873,0.3535915198584577,2.258122876302368,1.0189476250090832,1.5654082770830229,10.150826881774204,0.708389379344841,11.188374002788295,8.88677819252282,10.175514822185576,11.675778064941792,1.0524826999957897,13.446496879090663,9.905725817531904,11.723118751235369,8.625875698606617,0.3820538150291643,9.005410291934387,7.867830567513737,8.634332440055255,0.0402864961557187,0.0152764334887339,0.0637259112897288,0.0200804796108187,0.0430856262881305,0.0746267787458626,0.0141125811579553,0.0869948574719448,0.0408000296933597,0.0759494638093239
3.0,2.9734747888590176,0.2953679369605684,3.282340019364384,2.3211676400329107,2.988108856478378,10.251649657347954,1.2044637758910277,11.31779499411715,7.374252710389781,10.322163226980868,13.225124446206973,1.04536099450323,14.09191711403469,10.431418799347156,13.266374645188112,7.278174868488938,1.4082509728053614,8.903365333337765,4.317086621432407,7.413163981641794,0.0249701003954689,0.0348383754105434,0.0630447637305424,-0.0548190259593037,0.0428627847322797,-0.1191912903874535,0.1123109615747047,0.036158970582381,-0.3199813921533021,0.1637690929145701
3.0,1.184021077297159,1.1377662265460171,2.99450792791969,-0.3827247185707843,1.6420773117465233,2.382736554528412,2.3605859434152934,7.04354543721577,-0.351650661360308,3.3540720750359254,3.566757631825572,3.4866380671234256,10.03805336513546,-0.7343753799310924,4.987825680123568,1.198715477231253,1.2558307823600647,4.04903750929608,0.0310740572104763,1.736096123282591,-0.1074965877352549,0.0368569081562524,-0.0271079938743968,-0.1521016098663608,0.1136395532090908,-0.2414344803671902,0.1148449101816647,-0.034401736506528,-0.3653017222166514,0.2673573670292439
4.0,-0.1739381591080767,0.1819782484770158,0.1201868831017621,-0.4166632181429802,0.2517351110049394,-0.2041136776009819,0.1633728670017863,0.0598980667710246,-0.4115608975633146,0.2614442331668093,-0.3780518367090588,0.3451968281865816,0.1800849498727867,-0.8266434568139864,0.5119414433596573,-0.0301755184929052,0.0212768181882396,0.0239579381390816,-0.0602888163307375,0.0369224174253402,0.015715987552267,0.0101954240625763,0.023552720887661,-0.0186473878779571,0.0187333642616262,0.0128608977541041,0.0120861503611912,0.0229399843366515,-0.0257635069493518,0.0176487314443516
0.0,0.0991485341334075,0.0672621768327414,0.1680288167689999,-0.0408611671180145,0.1198108185978314,0.0699002008682543,0.037896012839823,0.1126990514307762,-0.0076361107897631,0.079511922820281,0.1690487350016618,0.1049049489905483,0.2804847590619542,-0.0484972779077777,0.1989535702830478,-0.0292483332651532,0.030258356203873,0.0332250563282513,-0.0620608540666639,0.0420836443164079,-0.005032751569368,0.0072652192749974,0.011305098117977,-0.0115183953291636,0.0088380993133575,-0.0021104430487746,0.0054627313370182,0.0101051039384753,-0.0068427795990576,0.0058562277553525
0.0,-0.0844022832582652,0.0454332693944362,0.0542115848303796,-0.1245086445203817,0.0958536769616891,-0.1173717012051458,0.0648240662017812,0.0160817144767085,-0.1995329005180548,0.1340830929040755,-0.2017739844634111,0.0982699431240404,0.0702932993070882,-0.3112970074593616,0.224431999785777,-0.0329694179468806,0.0536255660296329,0.0416290941622027,-0.1021857376636357,0.0629498518803231,0.0029710234983873,0.0104171188025398,0.0282724632287881,-0.0105580249287014,0.0108325133175177,0.0007411820395772,0.0162654285504077,0.0454243735196661,-0.0117504914235917,0.0162823068618734
2.0,0.7752674077466021,0.3757926980133722,1.259512641293787,0.0859826691568411,0.8615449526254018,0.9743400293639204,0.4601323473616746,1.5324988546455391,0.0672892413075779,1.0775250669517855,1.7496074371105224,0.8355581273066323,2.792011495939326,0.1532719104644191,1.938887198395156,0.1990726216173181,0.0879003630783316,0.2729862133517522,-0.0186934278492632,0.2176152166253418,0.0376656580144814,0.0150095194820524,0.0595362062247022,0.0187312357951183,0.0405461153348379,0.0473880356302759,0.0220912842065883,0.0771824424555428,0.0188583344199815,0.0522843261292766
2.0,1.6396205398132024,0.234050677067259,2.142056734018096,1.2819469428116717,1.6562412970376568,1.6943797170999768,0.1855484065920145,1.8938890363127567,1.2032158492153775,1.704508972375515,3.3340002569131792,0.202345722666179,3.531459103114268,2.840328729505555,3.34013495304882,0.0547591772867743,0.3707722613244654,0.3360931309017241,-0.938840884802718,0.3747941265078496,0.0275795028976346,0.0107237984722196,0.0588454531268918,0.0193500906483539,0.0295910262369086,-0.0102900939196925,0.0371320334496474,0.0299595740099862,-0.0747399949292395,0.0385314668937198
3.0,4.210091020873968,1.4231141219786396,6.764607466809522,2.2062157667420674,4.444110733118453,-0.0167694998202589,0.6244877688813268,1.126398468835378,-0.8444879699132317,0.6247128857375995,4.193321521053708,0.8246526934782746,5.920119496896291,3.3204050125615154,4.27363983552582,-4.226860520694226,2.0372593085942325,-1.0798172979066896,-7.609095436722754,4.692203677575955,0.1444547103997321,0.0377087141552634,0.1798014144475139,0.064159032723972,0.1492953799684164,-0.063990744347769,0.0200139788596182,-0.0141600044639106,-0.080858005339909,0.0670475556002959
1.0,9.048899241319996,1.1100049760049506,10.376786237493242,6.9299154350612975,9.116725756888671,-0.7453062772013653,0.0789069065139358,-0.6414137776560029,-0.8696683477137529,0.7494716450482684,8.303592964118632,1.1594002186583174,9.602544059390237,6.076336583531452,8.384143664130844,-9.794205518521364,1.06417377635316,-7.783494286591143,-11.223027485540117,9.851848941458252,0.1121484897192762,0.0513884479737255,0.165307968251775,-0.0204562464836151,0.1233614864188289,-0.0007868868062662,0.0172582993912236,0.0176315477949464,-0.0401628026522411,0.0172762290075984
1.0,6.671349835766875,2.834918644995029,10.31454751215776,1.6421429321222922,7.248701425422843,-1.9308003571072845,0.6379427401533307,-0.9135536754796058,-2.926258740625612,2.033460341073796,4.74054947865959,3.4676381581466686,9.400993836678154,-1.28411580850332,5.873442240752397,-8.60215019287416,2.2052108586424928,-4.568401672747904,-11.228101187637364,8.880312093155267,-0.2722255064282521,0.1073667446819166,-0.0388116256686021,-0.3864831217776698,0.2926334639334849,-0.0642684497784956,0.0106592858482207,-0.043866668469906,-0.0771498299461181,0.0651464044420341
1.0,0.0391210727785147,0.443340974832965,1.3877770515415049,-0.2817206159556328,0.4450636789282917,-3.3112098551352136,0.1898964112866427,-2.9666936888312176,-3.695690823944857,3.316650622505197,-3.272088782356699,0.5927278088156984,-1.578916637289713,-3.7943183521712007,3.325340772758185,-3.350330927913729,0.3374870051236341,-3.0201127231621405,-4.354470740372722,3.3672859702084383,-0.0543990768858948,0.0838012642035913,0.0170861628461073,-0.2543658805807876,0.0999095163042921,-0.0240447526037264,0.0085324050308662,-0.0140582248546627,-0.0406153668013193,0.0255137622350205
4.0,0.015687211576381,0.0496000845602106,0.094729744291755,-0.0852977007415672,0.0520216973523758,-4.825874999485013,0.7716678262500939,-3.738595559285071,-6.286472586026119,4.887181267839777,-4.810187787908632,0.7231520288466753,-3.823893260026638,-6.191742841734364,4.864242532169874,-4.841562211061394,0.820313323121591,-3.653297858543504,-6.381202330317874,4.910563978981282,0.0060424147661905,0.0025011634331602,0.0133298274847762,0.0031981694926715,0.0065396173226004,-0.0809619300650394,0.022393510518369,-0.0429047353402136,-0.1118258329406094,0.0840018061305388
4.0,0.0240689678176253,0.075054385427089,0.0997382905104404,-0.1492815903791789,0.0788192615015132,-7.575526646570283,0.5205144698897506,-6.398467626790791,-8.048265549316874,7.5933878661807475,-7.551457678752657,0.5792644523275371,-6.301271184765095,-8.142358490341556,7.57364247768026,-7.599595614387908,0.4664650496474207,-6.495664068816487,-8.017704128493762,7.613898025634865,-0.0076253542084666,0.0060249431919524,0.0024666977339412,-0.0189722316515101,0.009718331506531,-0.053331384810508,0.0446927206733123,0.0157320013910506,-0.1119950407646719,0.0695821520721313
1.0,0.1201833913334992,0.6019462383231227,1.7729740559439446,-0.3363621322964644,0.6138267845115417,-7.757400529161933,0.0970657722033189,-7.668197925752062,-7.975639875233829,7.75800778125256,-7.637217137828435,0.6567831333398187,-5.917447536913628,-8.147591021334424,7.665406035858767,-7.877583920495432,0.5587110091003203,-7.417450247950222,-9.463395648801518,7.897372120910734,0.0600704889475976,0.0821820345243505,0.2282030321763353,-0.0207277088923871,0.1017956307557696,0.0094579783470251,0.0088228265841602,0.0205524469756319,-0.005643142295403,0.0129342809366026
1.0,5.336493201887922,1.765839194117304,7.90328840156733,2.009366021844188,5.621062866867516,-7.688804317152128,0.0914709959805187,-7.44635699873414,-7.769816546251721,7.689348397007569,-2.352311115264205,1.8253887057018447,0.4569314028331908,-5.687344320415537,2.9774840906207016,-13.02529751904005,1.7091126581560316,-9.706076364103913,-15.349645400301467,13.136949476106698,0.1915723233007308,0.0447646641897539,0.2507317863768952,0.1324304878506152,0.1967328905263712,0.0076270185663572,0.0139136792105125,0.0296862150801864,-0.0074612060150203,0.0158670060624116
1.0,10.155500091975032,1.2250142915813806,11.98712176510707,8.036210074884139,10.229117368213323,-7.243503726675002,0.0991865908635388,-7.1274873338405085,-7.456717963523269,7.2441827847012386,2.9119963653000287,1.2321433924992686,4.5304038015838,0.6193146196362846,3.161945630652144,-17.399003818650034,1.22589503999809,-15.453105530131992,-19.443839728630337,17.44213726956907,0.1276197926106168,0.0203425070346951,0.1473895786190375,0.0774059763356849,0.1292309137104333,-0.0003237801496603,0.0227844529376755,0.0294615434862857,-0.0391795321319206,0.0227867533723974
1.0,11.562881842187071,0.962122407937104,12.366269129713006,9.096595266727444,11.602840860075355,-8.107365593397137,0.3350953223926737,-7.497109448587617,-8.561650815118101,8.1142877530988,3.455516248789935,1.2447196233600404,4.6101715052458365,0.5349444516093413,3.672862573855552,-19.67024743558421,0.7256788994525888,-17.658246081845544,-20.31511625928149,19.6836288331755,-0.0903289530743633,0.116532785965027,0.0712385638118675,-0.307488767125518,0.1474422258658669,-0.0345291516123384,0.0098353055812905,-0.0131015051919156,-0.0428465592327738,0.0359025841262884
1.0,3.6082300053609817,2.7815913352037107,8.775739069741945,0.1061498946841724,4.555938336684076,-8.547923803368985,0.0665853782488784,-8.424271292788985,-8.618974403281175,8.54818313800065,-4.939693798008005,2.726661434079681,0.2023603835330671,-8.318121398104813,5.642274133199858,-12.156153808729968,2.837020507725729,-8.530421187473157,-17.34911775595082,12.482818623322077,-0.2809514178763521,0.1049246806295889,-0.0699071165752623,-0.3883430583117384,0.2999047979141946,0.0042931100727848,0.0075395609325212,0.0127514917270179,-0.0117278710907768,0.0086761611990699
4.0,-0.0543117069281189,0.0566213432808827,0.0476635477164206,-0.1295615058929645,0.0784585114845894,-8.256461184104296,0.1274723404362141,-8.041557299017025,-8.419465848303567,8.257445154658747,-8.310772891032416,0.1710339978830821,-8.002861686801253,-8.511495989551578,8.312532626988672,-8.20214947717618,0.0982736981626576,-8.080252911232797,-8.467129396019988,8.202738187074608,-0.0021079463271375,0.0179810411926663,0.0090612412507974,-0.0584863469677517,0.0181041785257011,0.0119598123053737,0.0050284622248999,0.0185645441793127,0.0043053013462035,0.0129739177863517
4.0,0.1342481822609396,0.0537634929728374,0.2158077142398283,0.0442280787593773,0.1446135803339603,-7.972650051742933,0.0354647555432033,-7.888590536771705,-8.033883143511515,7.972728930325069,-7.838401869481993,0.0881668028084595,-7.672782822531877,-7.989655064752138,7.838897706477376,-8.106898234003872,0.0228722322324086,-8.07488755507196,-8.13633728967605,8.10693049899297,0.0055347531882517,0.0009375637337898,0.0071660586930567,0.0040354988809706,0.0056136012157777,0.0047802113201662,0.0027370290931029,0.0115946370611199,0.0018351782700163,0.0055083344598832
4.0,0.1343605816699449,0.094212537959198,0.2285670448791563,-0.0639851581416538,0.164099872685506,-7.632597817740853,0.1427177857903876,-7.413263602591299,-7.876147707751849,7.633932002170529,-7.498237236070908,0.0642790947783288,-7.44089202409861,-7.656587312110989,7.498512749234064,-7.7669583994107985,0.2331457384421323,-7.349278444449645,-8.095708103392708,7.770456853591793,-0.0087435272619213,0.0069558710415081,0.0037526814010309,-0.0168223710161024,0.0111728873137632,0.0148539666931376,0.0020249362108978,0.0173742455021548,0.0117496586340584,0.0149913539474941
