maneuver,trial,Mean AngVel_L,Std AngVel_L,Max AngVel_L,Min AngVel_L,RMS AngVel_L,Mean AngVel_R,Std AngVel_R,Max AngVel_R,Min AngVel_R,RMS AngVel_R,Mean Chair_LinVel,Std Chair_LinVel,Max Chair_LinVel,Min Chair_LinVel,RMS Chair_LinVel,Mean Chair_AngVel,Std Chair_AngVel,Max Chair_AngVel,Min Chair_AngVel,RMS Chair_AngVel,Mean Torque_L,Std Torque_L,Max Torque_L,Min Torque_L,RMS Torque_L,Mean Torque_R,Std Torque_R,Max Torque_R,Min Torque_R,RMS Torque_R,Mean Torque_sum,Std Torque_sum,Max Torque_sum,Min Torque_sum,RMS Torque_sum,Mean Torque_diff,Std Torque_diff,Max Torque_diff,Min Torque_diff,RMS Torque_diff,Mean Torque_L_roc,Std Torque_L_roc,Max Torque_L_roc,Min Torque_L_roc,RMS Torque_L_roc,Mean Torque_R_roc,Std Torque_R_roc,Max Torque_R_roc,Min Torque_R_roc,RMS Torque_R_roc,Clus_label,Prob_L0,Prob_L1,Prob_L2,Prob_L3,Prob_L4,Prob_L5
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.956510906203805,0.0314969431933852,2.986211696712006,2.8845019608638105,2.956678676476795,2.921806934862973,0.0275201918924952,2.968249692979396,2.8756737353824136,2.9219365368835715,2.9391589205334103,0.0053536855079792,2.9448959599359896,2.92637582692163,2.939163796405305,-0.0694079426816227,0.1163475653476564,0.1674954642312135,-0.2166621586249073,0.1354777416021636,-0.739847837314807,0.3082966859591831,-0.2712473825055195,-1.3253948060959566,0.801512114039964,-0.2763296842342273,0.0503364178681533,-0.212969864154544,-0.3879892956449074,0.2808769291928141,-1.0161775215490343,0.261715105529841,-0.659236678150427,-1.5383646702505007,1.0493386258801465,0.4635181530805797,0.3559022430554903,1.1124249419414125,-0.1167419131393878,0.5843932621507207,-0.0335290696022289,0.007633434181056,-0.0187828036808899,-0.0510647206989756,0.0343870299064578,0.0057841222090206,0.0031299704011497,0.0104401874221529,0.002608539410314,0.0065766849127017,4,1.8758282291276693e-43,4.554587436537906e-81,4.884470546487208e-283,4.795493815407163e-14,0.9999999999999503,7.608222905310586e-16
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.742651230801338,0.0797445209771892,2.8768045788373464,2.616717488670376,2.743810300010184,2.970461372764835,0.0087833881832171,2.979462381966868,2.949293178608669,2.970474358582468,2.8565563017830944,0.0435259090525387,2.92367483677953,2.78300533363951,2.8568878889476146,0.455620283926992,0.1455287467453887,0.6651513798765267,0.1874810317686653,0.4782974589677394,-2.138910782635961,0.4126149001110537,-1.3779841462048383,-2.7187802793412947,2.1783457925384653,-0.1071133592660744,0.0701134185835237,0.0088877237697045,-0.2086681140794943,0.1280201671563178,-2.246024141902036,0.3441697928769556,-1.5866522602843327,-2.70989255557159,2.272240588567976,2.031797423369887,0.4815402871923385,2.7276680031109994,1.169316032125344,2.088080893500486,-0.0435432960389168,0.0108643281098399,-0.0179128862364144,-0.0557799750368668,0.0448781935377417,0.0069330496226327,0.0019828225968314,0.0100501402474228,0.0033288685858195,0.0072110167466449,4,5.541391778017284e-251,0.0,0.0,3.194142795014769e-17,0.9999999997390319,2.609684374498504e-10
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.5540774804407445,0.0245175771228581,2.610453841576029,2.530260276770525,2.5541951545805026,2.88190678746515,0.0409486314860978,2.9465394367331696,2.815077991015414,2.8821976896212878,2.717992133952912,0.0322608793955895,2.778496639154586,2.672669133892916,2.7181835855161216,0.6556586140488345,0.0396356738110601,0.6961254670799594,0.5696354284898884,0.6568555433387888,-2.615828322325544,0.189708702216982,-2.167610931351831,-2.783475794749089,2.6226984583778057,-0.017785958177146,0.0291686092414936,0.0130561501549485,-0.0790319988844419,0.034163548898821,-2.63361428050269,0.1610119174302572,-2.246642930236273,-2.7761305500948485,2.6385316022405845,2.598042364148397,0.2185304586763617,2.7920447567147457,2.088578932467389,2.607216846999707,0.0172240421246707,0.0196930112097943,0.0453777422883177,-0.0153202652074306,0.0261626129738892,-0.002747491332942,0.0021541520215986,0.0022712348942724,-0.0058986523430773,0.0034912862324291,4,0.0,0.0,0.0,3.7994973691730095e-20,0.9999999972675369,2.7324562514572622e-09
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.524799643033398,0.0072214633102454,2.530873795109104,2.5074539829041558,2.52480997047182,2.768440451932502,0.0223305023775438,2.811382039291522,2.73479313599158,2.768530510439188,2.646620047482915,0.0143656811911728,2.6708342744968903,2.62112355944786,2.646659035186541,0.487281617798274,0.0332331493062519,0.5621910591784237,0.4546783061748599,0.4884135719417662,-1.4948451365218014,0.3516822430684356,-0.9267322494804072,-2.122093929622271,1.5356569871792751,-0.1707950754950105,0.0631651238171132,-0.0827631275832582,-0.2833188091906149,0.1821010452473505,-1.665640212016812,0.2893931756746149,-1.210051058671022,-2.2048570572055293,1.69059330591791,1.324050061026791,0.4142367146764232,2.039330802039013,0.6434134402897922,1.3873357992537223,0.038777458808482,0.0038104001162355,0.0455170017295598,0.0346620371052408,0.038964220262817,-0.0063839628220679,0.0017434063322208,-0.0032424814244656,-0.0079398853708761,0.0066177372985615,4,3.5372236012657267e-53,0.0,0.0,4.6494696639361354e-38,0.9999999999895479,1.0455346789236402e-11
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.4767756734941075,0.0161913381401013,2.505538156380462,2.451560616070458,2.4768285964601904,2.7108486627492248,0.0109716353084936,2.7329053042477764,2.696083292546617,2.7108708654435394,2.593812168121662,0.0135605511403471,2.619221730314115,2.573821954308496,2.5938476154244734,0.4681459785101706,0.0108661373635266,0.4890453529523141,0.4547342957346318,0.4682720684991239,-0.4203115741441962,0.2474131781907542,-0.0897025711969222,-0.8908955208529699,0.4877244099919769,-0.3478283245904228,0.0189597421106112,-0.2914500223249679,-0.3599906460043849,0.3483446787425945,-0.768139898734619,0.232167298945347,-0.448943586938464,-1.182345543177938,0.8024590698145351,0.0724832495537734,0.2631422627156714,0.5994454985280019,-0.2695384445446194,0.2729426164837548,0.0261571774463589,0.0083103649893448,0.0358367286274372,0.0101347233575933,0.0274455843118057,-0.0023725689547164,0.0032420646394344,0.0005467744467395,-0.0082358589822664,0.004017470170537,4,7.43826933450586e-10,1.3536757922486453e-31,8.196886686700495e-122,8.661547880476277e-28,0.9999999992561754,9.411553382357636e-21
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.4311976018688872,0.0109435942338479,2.450186485295737,2.412728530982556,2.4312222320445707,2.685277308078485,0.0069448442051115,2.6955125188446294,2.672277325137964,2.685286288674314,2.558237454973649,0.0089296213223125,2.572849502070138,2.542502928060264,2.55825303951095,0.5081594124192284,0.0082543767144499,0.5190975883108288,0.4906520670977891,0.5082264487068727,0.0457386380210641,0.0710779490252464,0.1353147761633238,-0.0802876420168374,0.0845227652508924,-0.3411222020358642,0.0133924497445104,-0.3223998939409574,-0.3596749867471803,0.3413849944446243,-0.2953835640148,0.0827092256743244,-0.1974661057213745,-0.4398376257617369,0.3067446265246252,-0.3868608400569284,0.0601834618806795,-0.2792623417280619,-0.4813188835296058,0.3915141870398766,0.0069557259047451,0.0030118819029756,0.0094149291800848,-0.0018089614775068,0.0075798123630743,0.0003375871864642,0.0023896061456454,0.0031367937890691,-0.0052830188828436,0.0024133343406522,0,0.9999999998427143,9.504373795262698e-20,5.147554386087101e-130,3.3041830822446583e-25,1.5727893250051606e-10,3.997334122855359e-40
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.389029838739348,0.0133597125042283,2.411408488850127,2.3674720529909163,2.3890671929238727,2.644852793672474,0.0188295757079511,2.671197604148793,2.608403727163439,2.6449198197900885,2.516941316205933,0.0160494390729351,2.541303046499467,2.4879378900771525,2.5169924858288737,0.511645909866255,0.0119551998481576,0.521668924972596,0.4818633483450762,0.5117855643590168,0.0499953274298989,0.0424854231530084,0.1299405350347759,-0.0088329581735731,0.0656090233528361,-0.4392442195148621,0.0518526880368335,-0.3540838995448281,-0.527421258186925,0.4422942297089863,-0.3892488920849631,0.0938005532272401,-0.2241433645100521,-0.5362542163604981,0.4003913632623805,-0.489239546944761,0.0137434016362191,-0.473308311288637,-0.5185883000133519,0.4894325442624851,-0.0044285504977654,0.001451820030276,-0.0028241326930858,-0.006889476771593,0.0046604550112161,-0.0055932197628825,0.0006944459235398,-0.0043834059895109,-0.0067211674757362,0.0056361655810152,0,0.9999961897388205,1.0711704682986902e-15,6.574570196121383e-201,1.0578973766949176e-19,3.8102611759094123e-06,2.613082320443756e-52
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.3441902069999694,0.0148765280048275,2.366274201382459,2.3167707614440856,2.344237410690316,2.5442223820229204,0.039632172980955,2.605329064876503,2.4733470399302635,2.544531044872822,2.4442062945114267,0.0272495475958133,2.485801633129452,2.3950589006871894,2.444358187331279,0.4000643500459224,0.0495535695840807,0.47810972698812,0.3131525569723435,0.4031216199066861,-0.0615328539923912,0.0273510262929492,-0.0121646085818755,-0.0971860160283476,0.0673377365206653,-0.6959228447968796,0.1292649000410765,-0.5326525847084725,-0.9702909194102308,0.7078262642010477,-0.7574556987892709,0.1443117288155999,-0.5448171932903481,-0.9961777288321746,0.7710804177918733,-0.6343899908044883,0.1186975609272025,-0.520487976126597,-0.944404109988287,0.6453989242344503,-0.0005329328515115,0.006103800571742,0.017660596536499,-0.0046799672706532,0.0061270220208367,-0.0138396769132283,0.0065863262835575,-0.0052313265215475,-0.0264825503013702,0.015326981143592,4,1.2150352892884454e-12,3.4733177656966106e-09,0.0,8.14136256602674e-13,0.9999999965246502,6.7062885642509e-86
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.2937399270719268,0.0099735264797124,2.314842929459524,2.2826780539799567,2.293761610166664,2.3776865653180628,0.0557489313711153,2.4681238902554425,2.2831817069308142,2.37834004007901,2.33571324619501,0.0326967606324247,2.391483409857498,2.2829298804553724,2.33594208973739,0.1678932764922632,0.0924881946090403,0.3065619215918189,0.0010073059018123,0.191682598149512,1.1631781372488463,0.8658298089616483,2.564049202903109,-0.0047203704514252,1.4500498739906362,-1.4402135979305286,0.2421922888026649,-0.997421359366389,-1.7188393673922444,1.460435658431919,-0.2770354606816823,0.6342085640271622,0.849187825110358,-1.0047873849209257,0.6920759706567676,-2.6033917351793754,1.102005545811218,-0.9927009889149636,-4.278910580695861,2.827024009413248,0.0809355003851579,0.0306168147195088,0.1189951406707261,0.0211664389705185,0.0865329103067996,-0.0232678268244537,0.0115149732667063,0.0028560577487897,-0.033764609366937,0.0259612475521831,1,0.0,1.0,0.0,4.412748646579748e-83,0.0,0.0
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.275046786846636,0.0085081727750525,2.282580637785871,2.2542370591641263,2.275062696135026,2.2030251174048017,0.0392359397287257,2.277279201179525,2.14693309872497,2.2033744863011457,2.2390359521256955,0.0233914607008374,2.279929919482684,2.200585078944524,2.2391581354038266,-0.1440433388835739,0.0643445166539967,-0.0106028732125856,-0.2147196151333685,0.1577615298485805,2.5855627213365686,0.1777212740102522,2.7745790860135044,2.193402696892917,2.5916634498331743,-1.6464494066299404,0.0302603407604986,-1.5926787148616297,-1.7106209335713938,1.6467274628228632,0.9391133147066282,0.1560785463756181,1.1140286201822305,0.600723982031288,0.9519949214664942,-4.2320121279665095,0.2015950551943458,-3.786081411754547,-4.440386430608991,4.236810972598899,-0.0115827033128184,0.0246324445124722,0.0468101415786215,-0.03776127165689,0.0272197784467986,0.0038182082165975,0.0017681008983432,0.0065238773576448,0.0014307647985898,0.0042077184758507,1,0.0,0.9999999997760298,0.0,2.2396869221445477e-10,0.0,0.0
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.2088660764656747,0.0242516381028898,2.2517019397361766,2.174579419962765,2.2089992045520384,2.121804476300293,0.0122600764569091,2.144677615209978,2.0999298868767142,2.121839896203926,2.165335276382975,0.018219673605509,2.198189777473055,2.1372546534197245,2.1654119274758843,-0.1741232003307415,0.0244194042221121,-0.1460243805527052,-0.2140486490523628,0.175827177068798,1.3241790000057747,0.5528920692704028,2.154522764655535,0.3484376282999533,1.4349702660049797,-1.423583146351084,0.1036208092129216,-1.245124685044965,-1.585814181427417,1.4273493779298718,-0.0994041463453091,0.4493862077416874,0.568708583228118,-0.896687056745012,0.4602490065378682,-2.747762146356859,0.6564342015919357,-1.5935623133449186,-3.740336946082952,2.825084542800674,-0.0576551583935301,0.0096843172470351,-0.0388799322373825,-0.0678729335666686,0.058462836827546,0.0108610634317707,0.0014356362739193,0.01256245939942,0.0068645334342125,0.01095553514804,1,0.0,0.9999999999995239,0.0,4.781580371938505e-13,0.0,0.0
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.165562556503522,0.0043872033573462,2.173550209326263,2.1561902930540766,2.16556700050665,2.046866522093399,0.0369985046334249,2.0979942118211907,1.977147129577492,2.047200881352837,2.106214539298453,0.0206648569678829,2.135772210573712,2.0666687113157822,2.1063159121712247,-0.2373920688202266,0.0653644717810653,-0.151111995010095,-0.3580863269531925,0.2462265390041555,-0.1932896732993227,0.1918485532772617,0.2881974365195615,-0.3592498642642849,0.2723357582080203,-1.2040642552466774,0.0315118588352343,-1.1696469118669883,-1.283028945472234,1.2044765369279669,-1.397353928546,0.1957164095681415,-0.9465182067101352,-1.5779666736518527,1.4109935912672265,-1.0107745819473546,0.1931134803927878,-0.8399013368796446,-1.5229130797492585,1.029056884637708,-0.0199808983703406,0.0230380851394582,0.0131925717558621,-0.0602401917803917,0.0304957319403684,-0.0011845081383521,0.006611512164693,0.0104090418152684,-0.0117117103476496,0.0067167814192295,4,7.66550530911216e-49,1.0707303501744755e-11,0.0,3.063777178743145e-12,0.9999999999862297,2.866540709948838e-235
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.123651962360767,0.0218996546420211,2.1549906092013984,2.082564962304877,2.12376487684305,1.907604009583502,0.034219612988517,1.9721322567445367,1.8596077029316045,1.9079109096842384,2.015627985972138,0.0278859591180987,2.063561432972966,1.9710863326182468,2.015820876107308,-0.4320959055545414,0.0276149748724454,-0.3657167049137491,-0.4572058037441812,0.4329774340935159,-0.1863581898780949,0.0503114323430779,-0.128183732707995,-0.2886400943175412,0.193030088740207,-1.6317917665131634,0.232423083428741,-1.2955802341984763,-2.065815019600275,1.648261162246649,-1.8181499563912584,0.2436765913150945,-1.57115553027179,-2.3544551139178163,1.8344065920837935,-1.4454335766350686,0.231786925245855,-1.0185904978066112,-1.7771749252827338,1.463900065980931,7.221953854391963e-05,0.0113181961882243,0.0146996972332844,-0.0170499840138708,0.0113184265963464,-0.0244620648165012,0.0060335436962444,-0.0125512887262422,-0.0342822261519848,0.0251951635164608,4,9.85720709108133e-90,5.981819946075163e-11,0.0,7.582819084419676e-11,0.9999999998643503,0.0
Turn90FL,Turn90FL_T3_WS32_Mahsa,2.0230657716905776,0.0341440195393752,2.079299917060126,1.9660761188944784,2.02335388171627,1.8421093954554448,0.0094221373235764,1.857961945046783,1.8238701957980696,1.8421334917689784,1.9325875835730175,0.0217602191588906,1.968630931053461,1.8949731573462727,1.932710085687566,-0.361912752470278,0.0496045535300044,-0.2844118461928243,-0.4426759440266801,0.3652963894312723,-0.6747362773723633,0.2338034296336868,-0.305979560560962,-1.0432630999416204,0.7140959933445846,-2.424122110167464,0.1320994236757817,-2.100323988897856,-2.5320805401460493,2.427718736332163,-3.098858387539828,0.3546094552065787,-2.406303549458818,-3.551125191664787,3.1190817834336837,-1.7493858327951008,0.1359438750587517,-1.4645989917815465,-1.8887678962946592,1.7546599468701047,-0.0235819689257524,0.0039284022934808,-0.0173394662434208,-0.0290192916251019,0.0239069362946108,-0.0138139710038403,0.014418159303304,0.0031004325769523,-0.0345146141816341,0.0199677017353123,4,1.1425688992633755e-127,1.4993730548324816e-66,0.0,5.445014608690102e-16,1.0,0.0
